id,name,color,rarity,type,target,cost,overall_coverage_status,mechanism_categories,covered_categories,partial_categories,gap_categories,keywords,semanticTags,semanticSignals,internal_source_profile,description,upgrade_descriptions,coverage_notes
CARD.INTERCEPT,拦截,colorless,Uncommon,Skill,AnyAlly,1,partial,block|global_rule_power|turn_or_delayed_rule,block,global_rule_power|turn_or_delayed_rule,,,block,"{""block"": 9}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""intercept"", ""class_name"": ""Intercept"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""BlockVar""], ""powers"": [""CoveredPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Intercept.cs"", ""tags"": [""block"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","获得9点格挡。
将本回合所有要对另一名玩家发起的攻击转移到你的身上。","[{""upgrade"": 1, ""description"": ""获得13点格挡。\n将本回合所有要对另一名玩家发起的攻击转移到你的身上。"", ""semanticTags"": [""block""], ""semanticSignals"": {""block"": 13}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
CARD.JACK_OF_ALL_TRADES,花样百出,colorless,Uncommon,Skill,Self,0,gap,add_or_generate_card|draw|effect_profile_granularity_gap|exhaust_other_or_hand|exhaust_self|random_or_choose|whole_hand_state,draw|exhaust_self,add_or_generate_card|exhaust_other_or_hand|random_or_choose|whole_hand_state,effect_profile_granularity_gap,Exhaust,add_to_hand|exhaust_self|random,"{""cardsToHand"": 1}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""jack_of_all_trades"", ""class_name"": ""JackOfAllTrades"", ""commands"": [""AddGeneratedCardToCombat""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CardsVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/JackOfAllTrades.cs"", ""tags"": [""draw"", ""exhaust"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": true, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","将1张随机无色牌加入你的手牌。
消耗。","[{""upgrade"": 1, ""description"": ""将2张随机无色牌加入你的手牌。\n消耗。"", ""semanticTags"": [""add_to_hand"", ""exhaust_self"", ""random""], ""semanticSignals"": {""cardsToHand"": 2}}]",add_or_generate_card: 生成牌/加手牌可由 AddGeneratedCardToCombat 等内部命令定位，但生成池、费用和本回合免费等还需要更强 typed profile。 || effect_profile_granularity_gap: 已有 upgrade_card/exhaust_other/transform_card/AddGeneratedCardToCombat 等粗粒度内部 ID，但缺 zone/scope/filter/duration/destination/modifier/count 参数；不能靠描述文本正则补主路径。 || exhaust_other_or_hand: CardCmd.Exhaust 内部命令可定位；但选择目标/全手牌/随机目标需要 typed hand transition。 || random_or_choose: 随机/三选一结果不是确定 transition；模型能看到但缺分布式结果 profile。 || whole_hand_state: 可从 PileType.Hand + Upgrade/Transform/Exhaust/EnergyCost 等内部访问定位；仍需显式 hand-state transition。
CARD.LIFT,托举,colorless,Uncommon,Skill,AnyAlly,1,covered,block,block,,,,,{},"{""adds_keyword_or_modifier"": false, ""catalog_id"": ""lift"", ""class_name"": ""Lift"", ""commands"": [], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""BlockVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Lift.cs"", ""tags"": [""block"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}",给另一名玩家11点格挡。,"[{""upgrade"": 1, ""description"": ""给另一名玩家16点格挡。"", ""semanticTags"": [], ""semanticSignals"": {}}]",
CARD.PANIC_BUTTON,应急按钮,colorless,Uncommon,Skill,Self,0,partial,block|exhaust_self|global_rule_power,block|exhaust_self,global_rule_power,,Exhaust,block|exhaust_self,"{""block"": 30}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""panic_button"", ""class_name"": ""PanicButton"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""BlockVar"", ""DynamicVar""], ""powers"": [""NoBlockPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/PanicButton.cs"", ""tags"": [""block"", ""exhaust"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","获得30点格挡。
你在接下来的2回合内无法再从卡牌中获得格挡。
消耗。","[{""upgrade"": 1, ""description"": ""获得40点格挡。\n你在接下来的2回合内无法再从卡牌中获得格挡。\n消耗。"", ""semanticTags"": [""block"", ""exhaust_self""], ""semanticSignals"": {""block"": 40}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。
CARD.PRODUCTION,生产制造,colorless,Uncommon,Skill,Self,0,covered,energy_gain|exhaust_self,energy_gain|exhaust_self,,,Exhaust,exhaust_self|gain_energy,"{""energyGain"": 2}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""production"", ""class_name"": ""Production"", ""commands"": [""GainEnergy""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""EnergyVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Production.cs"", ""tags"": [""energy_gen"", ""exhaust"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","获得2点能量。
消耗。","[{""upgrade"": 1, ""description"": ""获得3点能量。\n消耗。"", ""semanticTags"": [""exhaust_self"", ""gain_energy""], ""semanticSignals"": {""energyGain"": 3}}]",
CARD.PROLONG,延伸,colorless,Uncommon,Skill,Self,0,partial,block|exhaust_self|global_rule_power|turn_or_delayed_rule,block|exhaust_self,global_rule_power|turn_or_delayed_rule,,Exhaust,exhaust_self,{},"{""adds_keyword_or_modifier"": false, ""catalog_id"": ""prolong"", ""class_name"": ""Prolong"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [], ""powers"": [""BlockNextTurnPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Prolong.cs"", ""tags"": [""exhaust"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","在下个回合获得等量于你当前格挡值的格挡。
消耗。","[{""upgrade"": 1, ""description"": ""在下个回合获得等量于你当前格挡值的格挡。"", ""semanticTags"": [], ""semanticSignals"": {}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
CARD.PURITY,净化,colorless,Uncommon,Skill,Self,0,gap,draw|effect_profile_granularity_gap|exhaust_other_or_hand|exhaust_self|random_or_choose|retain|whole_hand_state,draw|exhaust_self|retain,exhaust_other_or_hand|random_or_choose|whole_hand_state,effect_profile_granularity_gap,Exhaust|Retain,exhaust_other|exhaust_self|retain,{},"{""adds_keyword_or_modifier"": false, ""catalog_id"": ""purity"", ""class_name"": ""Purity"", ""commands"": [""Exhaust""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CardsVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Purity.cs"", ""tags"": [""draw"", ""exhaust"", ""retain"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": true, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": true, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","保留。
从手牌中选择最多3张牌消耗。
消耗。","[{""upgrade"": 1, ""description"": ""保留。\n从手牌中选择最多5张牌消耗。\n消耗。"", ""semanticTags"": [""exhaust_other"", ""exhaust_self"", ""retain""], ""semanticSignals"": {}}]",effect_profile_granularity_gap: 已有 upgrade_card/exhaust_other/transform_card/AddGeneratedCardToCombat 等粗粒度内部 ID，但缺 zone/scope/filter/duration/destination/modifier/count 参数；不能靠描述文本正则补主路径。 || exhaust_other_or_hand: CardCmd.Exhaust 内部命令可定位；但选择目标/全手牌/随机目标需要 typed hand transition。 || random_or_choose: 随机/三选一结果不是确定 transition；模型能看到但缺分布式结果 profile。 || whole_hand_state: 可从 PileType.Hand + Upgrade/Transform/Exhaust/EnergyCost 等内部访问定位；仍需显式 hand-state transition。
CARD.RESTLESSNESS,心神不宁,colorless,Uncommon,Skill,Self,0,covered,draw|energy_gain|retain,draw|energy_gain|retain,,,Retain,draw|gain_energy|retain,"{""draw"": 2, ""energyGain"": 2}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""restlessness"", ""class_name"": ""Restlessness"", ""commands"": [""Draw"", ""GainEnergy""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CardsVar"", ""DynamicVar"", ""EnergyVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Restlessness.cs"", ""tags"": [""draw"", ""energy_gen"", ""retain"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": true, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","保留。
如果你的手牌为空，则抽2张牌并获得2点能量。","[{""upgrade"": 1, ""description"": ""保留。\n如果你的手牌为空，则抽3张牌并获得3点能量。"", ""semanticTags"": [""draw"", ""gain_energy"", ""retain""], ""semanticSignals"": {""draw"": 3, ""energyGain"": 3}}]",
CARD.SHOCKWAVE,震荡波,colorless,Uncommon,Skill,AllEnemies,2,gap,debuff|effect_profile_granularity_gap|exhaust_other_or_hand|exhaust_self|global_rule_power|multi_hit_or_aoe,debuff|exhaust_self|multi_hit_or_aoe,exhaust_other_or_hand|global_rule_power,effect_profile_granularity_gap,Exhaust,apply_vulnerable|apply_weak|exhaust_self,{},"{""adds_keyword_or_modifier"": false, ""catalog_id"": ""shockwave"", ""class_name"": ""Shockwave"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""DynamicVar""], ""powers"": [""VulnerablePower"", ""WeakPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Shockwave.cs"", ""tags"": [""aoe"", ""exhaust"", ""skill"", ""uncommon"", ""vulnerable"", ""weak""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","给予所有敌人3层虚弱和易伤。
消耗。","[{""upgrade"": 1, ""description"": ""给予所有敌人5层虚弱和易伤。\n消耗。"", ""semanticTags"": [""apply_vulnerable"", ""apply_weak"", ""exhaust_self""], ""semanticSignals"": {}}]",effect_profile_granularity_gap: 已有 upgrade_card/exhaust_other/transform_card/AddGeneratedCardToCombat 等粗粒度内部 ID，但缺 zone/scope/filter/duration/destination/modifier/count 参数；不能靠描述文本正则补主路径。 || exhaust_other_or_hand: CardCmd.Exhaust 内部命令可定位；但选择目标/全手牌/随机目标需要 typed hand transition。 || global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。
CARD.SPLASH,飞溅,colorless,Uncommon,Skill,Self,1,gap,add_or_generate_card|cost_modify|effect_profile_granularity_gap|random_or_choose|turn_or_delayed_rule|upgrade_card|whole_hand_state,,add_or_generate_card|cost_modify|random_or_choose|turn_or_delayed_rule|upgrade_card|whole_hand_state,effect_profile_granularity_gap,,add_to_hand,{},"{""adds_keyword_or_modifier"": false, ""catalog_id"": ""splash"", ""class_name"": ""Splash"", ""commands"": [""AddGeneratedCardToCombat"", ""Upgrade""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Splash.cs"", ""tags"": [""self_target"", ""skill"", ""uncommon"", ""upgrade_card""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": true, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}",从3张其他角色的攻击牌中选择1张加入你的手牌。这张牌在本回合免费打出。,"[{""upgrade"": 1, ""description"": ""从3张其他角色的升级过的攻击牌中选择1张加入你的手牌。这张牌在本回合免费打出。"", ""semanticTags"": [""add_to_hand"", ""upgrade_card""], ""semanticSignals"": {}}]",add_or_generate_card: 生成牌/加手牌可由 AddGeneratedCardToCombat 等内部命令定位，但生成池、费用和本回合免费等还需要更强 typed profile。 || cost_modify: EnergyCost.Set*/FreeAttackPower/CorruptionPower 等内部 ID 可定位；仍需目标范围、持续时间、后续可打价值 typed 化。 || effect_profile_granularity_gap: 已有 upgrade_card/exhaust_other/transform_card/AddGeneratedCardToCombat 等粗粒度内部 ID，但缺 zone/scope/filter/duration/destination/modifier/count 参数；不能靠描述文本正则补主路径。 || random_or_choose: 随机/三选一结果不是确定 transition；模型能看到但缺分布式结果 profile。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。 || upgrade_card: 已有 upgrade_card tag / CardCmd.Upgrade 内部命令；缺 zone/scope/filter/selection 等结构参数。 || whole_hand_state: 可从 PileType.Hand + Upgrade/Transform/Exhaust/EnergyCost 等内部访问定位；仍需显式 hand-state transition。
CARD.THE_BOMB,炸弹,colorless,Uncommon,Skill,Self,2,partial,damage|global_rule_power|multi_hit_or_aoe|turn_or_delayed_rule,damage|multi_hit_or_aoe,global_rule_power|turn_or_delayed_rule,,,aoe|aoe_damage,"{""damage"": 40}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""the_bomb"", ""class_name"": ""TheBomb"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""DynamicVar""], ""powers"": [""TheBombPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/TheBomb.cs"", ""tags"": [""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}",在3回合结束后，对所有敌人造成40点伤害。,"[{""upgrade"": 1, ""description"": ""在3回合结束后，对所有敌人造成50点伤害。"", ""semanticTags"": [""aoe"", ""aoe_damage""], ""semanticSignals"": {""damage"": 50}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
